nodes_active,nodes_removed,nodes_merged,nodes_w_parents,nodes_w_children,edges
52,267,0,52,0,0
52,268,0,52,0,0
53,269,0,53,0,0
53,271,0,53,0,0
51,273,0,51,0,0
51,273,0,51,0,0
51,273,0,51,0,0
51,273,0,51,0,0
51,273,0,51,0,0
51,273,0,51,0,0
51,273,0,51,0,0
51,273,0,51,0,0
51,273,0,51,0,0
52,273,0,52,0,0
52,274,0,52,0,0
52,274,0,52,0,0
52,274,0,52,0,0
52,274,0,52,0,0
52,274,0,52,0,0
52,274,0,52,0,0
53,274,0,53,0,0
53,275,0,53,0,0
53,276,0,53,0,0
53,277,0,53,0,0
53,278,0,53,0,0
53,279,0,53,0,0
54,279,0,54,0,0
54,280,0,54,0,0
54,281,0,54,0,0
54,282,0,54,0,0
54,282,0,54,0,0
54,283,0,54,0,0
54,283,0,54,0,0
54,283,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
54,284,0,54,0,0
55,284,0,55,0,0
55,285,0,55,0,0
55,286,0,55,0,0
55,286,0,55,0,0
55,286,0,55,0,0
55,287,0,55,0,0
55,287,0,55,0,0
55,287,0,55,0,0
55,287,0,55,0,0
55,287,0,55,0,0
55,287,0,55,0,0
56,287,0,56,0,0
56,288,0,56,0,0
56,289,0,56,0,0
56,290,0,56,0,0
56,290,0,56,0,0
56,291,0,56,0,0
56,292,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
56,293,0,56,0,0
57,293,0,57,0,0
57,294,0,57,0,0
57,295,0,57,0,0
57,296,0,57,0,0
57,297,0,57,0,0
58,297,0,58,0,0
58,299,0,58,0,0
58,300,0,58,0,0
58,301,0,58,0,0
58,302,0,58,0,0
58,303,0,58,0,0
58,304,0,58,0,0
58,304,0,58,0,0
59,305,0,59,0,0
59,307,0,59,0,0
59,309,0,59,0,0
59,310,0,59,0,0
59,311,0,59,0,0
59,312,0,59,0,0
59,313,0,59,0,0
59,314,0,59,0,0
60,315,0,60,0,0
59,317,0,59,0,0
59,317,0,59,0,0
60,317,0,60,0,0
60,318,0,60,0,0
61,319,0,61,0,0
61,320,0,61,0,0
61,321,0,61,0,0
61,322,0,61,0,0
62,322,0,62,0,0
62,322,0,62,0,0
62,322,0,62,0,0
62,322,0,62,0,0
62,322,0,62,0,0
64,322,0,64,0,0
64,323,0,64,0,0
64,325,0,64,0,0
64,327,0,64,0,0
62,330,0,62,0,0
62,331,0,62,0,0
62,331,0,62,0,0
62,331,0,62,0,0
62,331,0,62,0,0
62,331,0,62,0,0
62,331,0,62,0,0
62,331,0,62,0,0
62,331,0,62,0,0
63,331,0,63,0,0
63,332,0,63,0,0
63,333,0,63,0,0
63,334,0,63,0,0
63,335,0,63,0,0
63,335,0,63,0,0
63,335,0,63,0,0
63,335,0,63,0,0
63,335,0,63,0,0
63,335,0,63,0,0
64,335,0,64,0,0
63,336,0,63,0,0
64,336,0,64,0,0
64,337,0,64,0,0
64,337,0,64,0,0
64,337,0,64,0,0
64,337,0,64,0,0
64,337,0,64,0,0
64,337,0,64,0,0
64,337,0,64,0,0
64,337,0,64,0,0
64,337,0,64,0,0
64,337,0,64,0,0
65,337,0,65,0,0
65,338,0,65,0,0
65,338,0,65,0,0
65,339,0,65,0,0
65,340,0,65,0,0
65,341,0,65,0,0
65,341,0,65,0,0
65,341,0,65,0,0
65,341,0,65,0,0
66,341,0,66,0,0
66,342,0,66,0,0
66,343,0,66,0,0
66,344,0,66,0,0
66,345,0,66,0,0
66,345,0,66,0,0
66,346,0,66,0,0
66,346,0,66,0,0
66,346,0,66,0,0
67,346,0,67,0,0
67,347,0,67,0,0
67,348,0,67,0,0
67,348,0,67,0,0
67,348,0,67,0,0
67,348,0,67,0,0
68,348,0,68,0,0
69,349,0,69,0,0
69,350,0,69,0,0
69,351,0,69,0,0
69,352,0,69,0,0
69,353,0,69,0,0
69,353,0,69,0,0
70,353,0,70,0,0
70,353,0,70,0,0
70,353,0,70,0,0
70,353,0,70,0,0
70,353,0,70,0,0
70,353,0,70,0,0
71,353,0,71,0,0
71,354,0,71,0,0
71,355,0,71,0,0
71,356,0,71,0,0
71,357,0,71,0,0
71,358,0,71,0,0
71,358,0,71,0,0
71,358,0,71,0,0
71,358,0,71,0,0
71,358,0,71,0,0
71,358,0,71,0,0
71,358,0,71,0,0
71,358,0,71,0,0
71,358,0,71,0,0
71,358,0,71,0,0
71,358,0,71,0,0
71,358,0,71,0,0
72,358,0,72,0,0
72,359,0,72,0,0
72,359,0,72,0,0
72,359,0,72,0,0
73,359,0,73,0,0
73,360,0,73,0,0
74,361,0,74,0,0
74,363,0,74,0,0
74,364,0,74,0,0
74,365,0,74,0,0
74,366,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
74,367,0,74,0,0
